Name	chromosome	min	max	logratio	annotation
330	20	63243	1438184	-0.522248589167	loss
330	20	1438184	62912462	0.0171721211767	normal
330	21	10971950	48084988	-0.0259120118255	normal
330	22	17032697	51178089	0.169617491396	gain
330	23	2700156	154929411	-0.364730146438	loss
331	1	752565	146608119	0.0627434537977	normal
331	1	146608119	157636188	0.414177549153	gain
331	1	157636188	249210706	0.0331027369672	normal
331	2	29442	43547036	0.309483947008	gain
331	2	43547036	45640353	0.793262067459	ampl
331	2	45640353	79897418	0.272961744886	gain
331	2	79897418	243044146	0.00465461152047	normal
331	3	63410	23486872	-0.416752868359	loss
331	3	23486872	197813975	-0.00341862647886	normal
331	4	73507	190927131	-0.0357027339517	normal
331	5	27564	180690936	0.0138543798896	normal
331	6	165390	149123090	-0.0139155987035	normal
331	6	149123090	170909001	-0.388741130301	loss
331	7	45653	74118135	0.0174521348086	normal
331	7	74118135	159119485	0.288716412664	gain
331	8	164983	146274707	0.0293615451702	normal
331	9	46586	141027938	0.0156830267911	normal
331	10	113933	34007644	-0.169107486045	normal
331	10	34007644	135434302	0.0635637108951	normal
331	11	198509	48544095	0.0576335145381	normal
331	11	48544095	70704881	0.42978151382	gain
331	11	70704881	115913704	-0.479286097112	loss
331	11	115913704	120198677	0.189392915638	gain
331	11	120198677	134940415	-0.299344262758	loss
331	12	193817	133778795	0.260447549101	gain
331	13	19210425	37123662	-0.0647146713566	normal
331	13	37123662	115103149	0.346980355663	gain
331	14	20213936	107287662	0.330366309449	gain
331	15	20161371	102398059	0.0598579343202	normal
331	16	97353	90149921	0.0891478565691	normal
331	17	51088	40990187	0.102414455607	normal
331	17	40990187	81041076	0.562326080338	gain
331	18	69835	78015179	0.00680547515491	normal
331	19	266033	59087479	0.117871438109	normal
331	20	63243	62912462	0.223232820905	gain
331	21	10971950	48084988	-0.455766303401	loss
331	22	16504398	51178089	0.134245838272	normal
331	23	2700157	47412087	0.261979488844	gain
331	23	47412087	154929411	-0.274545163122	loss
332	1	752566	249210706	0.0232857852341	normal
332	2	29442	44885595	0.323143799948	gain
332	2	44885595	243044146	0.166879650591	gain
332	3	63410	197813975	0.0648117175137	normal
332	4	73507	190891703	0.156666288417	gain
332	5	38139	180690936	-0.0389722968036	normal
332	6	165390	170909001	0.158098573021	gain
332	7	45653	159119485	0.246706878273	gain
332	8	164983	82581250	-0.317264207236	loss
332	8	82581250	119580078	0.424850315207	gain
332	8	119580078	146274707	-0.409519887504	loss
332	9	46586	141027938	-0.0622613582066	normal
332	10	113933	46193130	0.295122215536	gain
332	10	46193130	135434302	-0.122558175763	normal
332	11	198509	12813400	-0.136347977908	normal
332	11	12813400	36931465	-0.694502864959	loss
332	11	36931465	83680331	0.049683614315	normal
332	11	83680331	88011746	-1.10837495186	loss
332	11	88011746	109021321	0.125531800459	normal
332	11	109021321	116876776	-1.02970722783	loss
332	11	116876776	134940415	-0.436259494715	loss
332	12	193817	133778795	0.256414051098	gain
332	13	19234746	115103149	0.0725783738323	normal
332	14	20305430	107287662	-0.273769639293	loss
332	15	20161371	102398059	-0.0168302237263	normal
332	16	97353	90149921	-0.128271490098	normal
332	17	51088	27069300	-0.119226058911	normal
332	17	27069300	81041076	0.325010586251	gain
332	18	69835	78015179	0.46665251761	gain
332	19	266033	59087479	-0.271431167357	loss
332	20	63243	62912462	-0.00449239849678	normal
332	21	10971950	48084988	-0.307151778903	loss
332	22	17032697	51178089	-0.158491950849	normal
332	23	2700156	154929411	-0.721922697998	loss
333	1	752566	249210706	0.0768055516796	normal
333	2	29442	243044146	-0.00915135724387	normal
333	3	63410	197813975	-0.00278340691447	normal
333	4	73507	10379819	-0.175207680821	normal
333	4	10379819	190891703	0.0580502795971	normal
333	5	38139	180690936	0.00250541592532	normal
333	6	165390	170909001	-0.00410708686576	normal
333	7	45653	159119485	0.238880168177	gain
333	8	164983	13364280	-0.31223532198	loss
333	8	13364280	102877980	0.0125637933878	normal
333	8	102877980	146274707	0.229552678678	gain
333	9	46586	141027938	-0.0341392364433	normal
333	10	113933	135434302	-0.0370236455574	normal
333	11	198509	71470164	-0.0235451849969	normal
333	11	71470164	134940415	-0.39924433694	loss
333	12	193817	133778795	0.212148852462	gain
333	13	19234746	115103149	0.0849037253294	normal
333	14	20305430	55432816	0.0703105731663	normal
333	14	55432816	107287662	-0.432625524068	loss
333	15	20161371	102398059	-0.0513975645965	normal
333	16	97353	90149921	-0.0884517810857	normal
333	17	51088	40721865	-0.11837133081	normal
333	17	40721865	81041076	0.440166634061	gain
333	18	69835	78015179	0.0326260251846	normal
333	19	266033	51463273	-0.205601282385	normal
333	19	51463273	59087479	-0.487225499887	loss
333	20	63243	62912462	-0.0812660350676	normal
333	21	10971950	32487550	0.0888604194259	normal
333	21	32487550	48084988	-0.12860641009	normal
333	22	17032697	51178089	-0.162806286509	normal
333	23	2700156	154929411	-0.282616089931	loss
334	1	752566	115881316	-0.0484492812591	normal
334	1	115881316	249210706	0.310318796095	gain
334	2	29442	243044146	-0.0353772837021	normal
334	3	63410	197813975	-0.0263025883492	normal
334	4	73507	94681779	-0.00923107198303	normal
334	4	94681779	190891703	0.394498196655	gain
334	5	38139	180690936	-0.0233051404708	normal
334	6	165390	170909001	-0.0297324334717	normal
334	7	45653	159119485	0.0698861802484	normal
334	8	164983	146274707	-0.0249621182695	normal
334	9	46586	141027938	-0.0389095318857	normal
334	10	113933	135434302	-0.0486486618746	normal
334	11	198509	64075557	-0.666458932836	loss
334	11	64075557	134940415	-0.0325376864697	normal
334	12	193817	133778795	-0.0414515427414	normal
334	13	19234746	115103149	0.000792346319596	normal
334	14	20305430	107287662	-0.0448223951534	normal
334	15	20161371	102398059	-0.0602553042519	normal
334	16	97353	90149921	-0.0701156873174	normal
334	17	51088	81041076	-0.0942917680871	normal
334	18	69835	78015179	-0.0200949536898	normal
334	19	266033	11267064	-0.72826938732	loss
334	19	11267064	59087479	-0.104258271815	normal
334	20	63243	62912462	-0.0663672734952	normal
334	21	10971950	48084988	-0.0270034870031	normal
334	22	17032697	51178089	-0.119923531981	normal
334	23	2700156	154929411	0.268417268795	gain
335	1	752566	145101877	-0.0218323405507	normal
335	1	145101877	249210706	0.311989926203	gain
335	2	29442	65326390	0.32777717892	gain
335	2	65326390	243044146	0.00780640556075	normal
335	3	63410	62074392	-0.479302249074	loss
335	3	62074392	197813975	0.0195248755582	normal
335	4	73507	190891703	0.0223010317927	normal
335	5	38139	180690936	0.0443995727118	normal
335	6	165390	170909001	0.0255689151394	normal
335	7	45653	159119485	0.0190843257153	normal
335	8	164983	146274707	0.0294188636011	normal
335	9	46586	141027938	0.00755207583478	normal
335	10	113933	135434302	-0.0082752345225	normal
335	11	198509	71722343	-0.00875540798759	normal
335	11	71722343	134940415	-0.538291739634	loss
335	12	193817	133778795	-0.0047836583568	normal
335	13	19234746	62896482	0.00107144344618	normal
335	13	62896482	115103149	0.375179753007	gain
335	14	20305430	65038294	0.014702419395	normal
335	14	65038294	107287662	-0.541353197365	loss
335	15	20161371	54742203	0.0007110728149	normal
335	15	54742203	59905137	-0.56596524907	loss
335	15	59905137	102398059	-0.0154822589262	normal
335	16	97353	90149921	-0.0299143265579	normal
335	17	51088	33552617	-0.0411470742691	normal
335	17	33552617	81041076	0.429030261383	gain
335	18	69835	78015179	0.0176943999878	normal
335	19	266033	59087479	-0.0775304991326	normal
335	20	63243	62912462	-0.0189680970229	normal
335	21	10971950	48084988	-0.000530032722741	normal
335	22	17032697	30959737	-0.0724866468591	normal
335	22	30959737	51178089	-0.47881299835	loss
335	23	2700156	154929411	-0.271012138283	loss
336	1	752566	98890238	-0.593777633763	loss
336	1	98890238	249210706	0.0484467582665	normal
336	2	29442	15060557	0.224503878266	gain
336	2	15060557	17092643	1.7388064476	ampl
336	2	17092643	236002283	0.0181571757609	normal
336	2	236002283	243044146	-0.593529045485	loss
336	3	63410	197813975	0.031244148601	normal
336	4	73507	57680841	0.377721959395	gain
336	4	57680841	190891703	-0.564312357766	loss
336	5	38139	180690936	0.0339604433258	normal
336	6	165390	170909001	0.018058563044	normal
336	7	45653	159119485	0.0357412686123	normal
336	8	164983	146274707	0.0341936121342	normal
336	9	46586	141027938	0.0138646471821	normal
336	10	113933	135434302	-0.0441681584739	normal
336	11	198509	63095897	0.0161218126449	normal
336	11	63095897	134940415	0.31719614641	gain
336	12	193817	133778795	0.017574698828	normal
336	13	19234746	115103149	0.0460372155926	normal
336	14	20305430	107287662	0.0266478875426	normal
336	15	20161371	102398059	-0.00984751402628	normal
336	16	97353	90149921	-0.0174024155368	normal
336	17	51088	43402375	-0.00608006940831	normal
336	17	43402375	81041076	0.396738903567	gain
336	18	69835	78015179	0.0243571672628	normal
336	19	266033	59087479	-0.134391332163	normal
336	20	63243	62912462	-0.00545094194248	normal
336	21	10971950	48084988	0.022510677757	normal
336	22	17032697	51178089	-0.0313326396358	normal
336	23	2700156	154929411	-0.253082839417	loss
337	1	752566	249210706	-0.0359511804554	normal
337	2	29442	243044146	-0.000174913555854	normal
337	3	63410	197813975	-0.0462767020266	normal
337	4	73507	190891703	-0.156251421913	normal
337	5	38139	142578813	-0.115429005723	normal
337	5	142578813	180690936	0.0986433431215	normal
337	6	165390	170909001	-0.00353006618505	normal
337	7	45653	159119485	-0.0117407217375	normal
337	8	164983	146274707	-0.0108541936384	normal
337	9	46586	141027938	-0.112281923381	normal
337	10	113933	72494260	-0.0133090286108	normal
337	10	72494260	135434302	-0.283707892414	loss
337	11	198509	70393916	0.148183390243	normal
337	11	70393916	134940415	-0.281047511331	loss
337	12	193817	133778795	-0.0228169076338	normal
337	13	19234746	115103149	0.285303826055	gain
337	14	20305430	107287662	-0.0358819262172	normal
337	15	20161371	102398059	-0.0537762616586	normal
337	16	97353	90149921	-0.0751491381816	normal
337	17	51088	46895217	0.037318920751	normal
337	17	46895217	81041076	0.343070851992	gain
337	18	69835	78015179	0.11943966851	normal
337	19	266033	59087479	-0.251575509151	loss
337	20	63243	62912462	-0.0473560917263	normal
337	21	10971950	48084988	-0.0211938324361	normal
337	22	17032697	51178089	-0.103410616889	normal
337	23	2700156	154929411	0.221855698105	gain
338	1	752566	90763962	-0.606096154712	loss
338	1	90763962	162368004	0.083610457873	normal
338	1	162368004	249210706	0.495225643578	gain
338	2	29442	15539264	0.0402348233208	normal
338	2	15539264	16408634	1.69289770732	ampl
338	2	16408634	17140464	0.363878199363	gain
338	2	17140464	17471843	1.8855726129	ampl
338	2	17471843	18534569	0.0343170764706	normal
338	2	18534569	19713998	1.81382706564	ampl
338	2	19713998	243044146	0.0191554502913	normal
338	3	63410	197813975	0.0155904798857	normal
338	4	73507	190891703	0.027017277468	normal
338	5	38139	180690936	0.0141342268806	normal
338	6	165390	170909001	0.00727286408579	normal
338	7	45653	159119485	0.0169933251332	normal
338	8	164983	130542340	0.0406260148674	normal
338	8	130542340	146274707	-0.443390164715	loss
338	9	46586	27384378	-0.489347157771	loss
338	9	27384378	141027938	-0.000520768876706	normal
338	10	113933	123558024	0.00642778866242	normal
338	10	123558024	135434302	0.254489469228	gain
338	11	198509	134940415	0.000663416820871	normal
338	12	193817	133778795	-0.00139874367982	normal
338	13	19234746	115103149	0.0309121450163	normal
338	14	20305430	107287662	-0.00508643998882	normal
338	15	20161371	102398059	-0.0160226868762	normal
338	16	97353	73783658	-0.0114226049597	normal
338	16	73783658	90149921	-0.445331466722	loss
338	17	51088	46810724	-0.0334531984433	normal
338	17	46810724	81041076	0.294990691327	gain
338	18	69835	78015179	0.0122149421046	normal
338	19	266033	59087479	-0.0626845196206	normal
338	20	63243	62912462	-0.00420640337477	normal
338	21	10971950	48084988	-0.0816796810568	normal
338	22	17032697	51178089	-0.0269776312882	normal
338	23	2700156	154929411	-0.292235613421	loss
339	1	752566	249210706	0.055356253554	normal
339	2	29442	14973938	0.276239985582	gain
339	2	14973938	16976931	1.26640529446	ampl
339	2	16976931	243044146	0.317333254839	gain
339	3	63410	197813975	-0.284050253234	loss
339	4	73507	190891703	0.361483855704	gain
339	5	38139	180690936	-0.272223868238	loss
339	6	165390	170909001	0.0768738250782	normal
339	7	45653	159119485	0.32662192155	gain
339	8	164983	146274707	-0.27765143105	loss
339	9	46586	141027938	-0.294400974285	loss
339	10	113933	135434302	0.0585656182149	normal
339	11	198509	134940415	-0.286853885497	loss
339	12	193817	133778795	0.290385880049	gain
339	13	19234746	115103149	-0.270040595636	loss
339	14	20305430	107287662	0.0710370447227	normal
339	15	20161371	102398059	0.0598102379261	normal
339	16	97353	90149921	-0.316575141596	loss
339	17	51088	81041076	0.215169245559	gain
339	18	69835	78015179	0.0828189227858	normal
339	19	266033	59087479	-0.0708944933753	normal
339	20	63243	62912462	0.033395633025	normal
339	21	10971950	48084988	0.06936280081	normal
339	22	17032697	51178089	-0.0191810532266	normal
339	23	2700156	154929411	0.0924182823503	normal
340	1	752566	24465685	-0.529606590499	loss
340	1	24465685	249210706	0.0977250026025	normal
340	2	29442	243044146	0.105765328088	normal
340	3	63410	77355348	-0.324224313052	loss
340	3	77355348	197813975	0.230910755988	gain
340	4	73507	23210219	-0.310968674329	loss
340	4	23210219	190891703	0.283804157989	gain
340	5	38139	180690936	0.00680944815988	normal
340	6	165390	109176054	0.243175878217	gain
340	6	109176054	170909001	-0.298606576529	loss
340	7	45653	77770879	0.274558826194	gain
340	7	77770879	126842667	0.51095698805	gain
340	7	126842667	159119485	0.315440259529	gain
340	8	164983	146274707	-0.0461831933709	normal
340	9	46586	124021138	-0.185363473815	normal
340	9	124021138	141027938	-0.438370559673	loss
340	10	113933	135434302	-0.185824659601	normal
340	11	198509	134940415	-0.159108060381	normal
340	12	193817	133778795	0.19868682181	gain
340	13	19234746	115103149	0.168993815355	gain
340	14	20305430	107287662	0.0404180510482	normal
340	15	20161371	102398059	-0.373758254301	loss
340	16	97353	90149921	-0.0458270711112	normal
340	17	51088	46723926	-0.118136876784	normal
340	17	46723926	70072446	0.459916849084	gain
340	17	70072446	81041076	0.184426685691	gain
340	18	69835	78015179	0.231589436385	gain
340	19	266033	50958323	-0.304363314547	loss
340	19	50958323	59087479	-0.865498973037	loss
340	20	63243	62912462	0.0827296104647	normal
340	21	10971950	36883707	0.0459619410736	normal
340	21	36883707	48084988	-0.482397684261	loss
340	22	17032697	51178089	-0.0953532829402	normal
340	23	2700156	154929411	-0.0673599682296	normal
341	1	752566	249210706	0.0243283386951	normal
341	2	29442	243044146	0.0343990629948	normal
341	3	63410	197813975	0.0276627133249	normal
341	4	73507	190891703	0.0448725276263	normal
341	5	38139	15579014	-0.0223993010364	normal
341	5	15579014	26957473	-0.446903634047	loss
341	5	26957473	93946711	0.00841929727166	normal
341	5	93946711	100397833	-0.519611735178	loss
341	5	100397833	106868736	0.0753531174924	normal
341	5	106868736	124565949	-0.497153799917	loss
341	5	124565949	132373291	0.0166756730645	normal
341	5	132373291	146886983	-0.486498535244	loss
341	5	146886983	158882261	-0.0198296422928	normal
341	5	158882261	177536863	-0.484843782442	loss
341	5	177536863	180690936	-0.0748668013062	normal
341	6	165390	170909001	0.142732143111	normal
341	7	45653	159119485	0.507801677273	gain
341	8	164983	146274707	-0.175674620203	normal
341	9	46586	141027938	0.0271706742289	normal
341	10	113933	135434302	-0.190531491695	normal
341	11	198509	84440776	0.244642729566	gain
341	11	84440776	134940415	-0.96602351655	loss
341	12	193817	133778795	0.162600565624	gain
341	13	19234746	115103149	0.331886382204	gain
341	14	20305430	107287662	-0.097834776515	normal
341	15	20161371	102398059	-0.201082829323	normal
341	16	97353	90149921	-0.0222935179589	normal
341	17	51088	40266017	0.0809571128614	normal
341	17	40266017	81041076	0.501927395865	gain
341	18	69835	78015179	0.0377841695233	normal
341	19	266033	59087479	-0.12624644245	normal
341	20	63243	62912462	0.00602833026953	normal
341	21	10971950	48084988	0.0114269422305	normal
341	22	17032697	51178089	-0.0575862746059	normal
341	23	2700156	154929411	-0.211586730421	normal
342	1	752566	249210706	-0.00500715550413	normal
342	2	29442	53859406	0.253893905496	gain
342	2	53859406	243044146	-0.0326416470553	normal
342	3	63410	25154691	-0.371022343836	loss
342	3	25154691	197813975	-0.0322065833367	normal
342	4	73507	4054601	0.0488618579767	normal
342	4	4054601	48420845	-0.365048260895	loss
342	4	48420845	190891703	-0.0562979231842	normal
342	5	38139	180690936	-0.0258336957754	normal
342	6	165390	170909001	-0.0312030191655	normal
342	7	45653	85746074	-0.0254837537942	normal
342	7	85746074	159119485	0.211008270941	gain
342	8	164983	22717581	0.257222910908	gain
342	8	22717581	146274707	-0.0299313113224	normal
342	9	46586	38762401	0.0075365068703	normal
342	9	38762401	141027938	-0.184936301229	normal
342	10	113933	135434302	-0.007113307404	normal
342	11	198509	70422234	-0.00978797659206	normal
342	11	70422234	134940415	-0.343958436609	loss
342	12	193817	104287054	-0.0396373017505	normal
342	12	104287054	133778795	0.272969939796	gain
342	13	19234746	115103149	-0.0224225614394	normal
342	14	20305430	107287662	-0.051074407077	normal
342	15	20161371	102398059	-0.0126283723317	normal
342	16	97353	90149921	0.0235026831913	normal
342	17	51088	34080445	0.028011555382	normal
342	17	34080445	81041076	0.393472023854	gain
342	18	69835	78015179	-0.0238983715446	normal
342	19	266033	59087479	0.0397519138753	normal
342	20	63243	11955303	-0.322912792294	loss
342	20	11955303	62912462	0.0244848242511	normal
342	21	10971950	48084988	-0.0290495563988	normal
342	22	17032697	51178089	0.0348358647684	normal
342	23	2700156	154929411	-0.366397479915	loss
343	1	752566	90041129	-0.264841590016	loss
343	1	90041129	249210706	0.078547871783	normal
343	2	29442	18488166	0.19833482378	gain
343	2	18488166	26506916	0.50162221057	gain
343	2	26506916	243044146	0.024190038007	normal
343	3	63410	55750482	-0.392580082552	loss
343	3	55750482	135734834	0.0418709442157	normal
343	3	135734834	197813975	0.299436957333	gain
343	4	73507	190891703	0.0449474086436	normal
343	5	38139	180690936	0.0206719878062	normal
343	6	165390	170909001	0.00664466803561	normal
343	7	45653	159119485	0.0610662977685	normal
343	8	164983	146274707	0.0154904132964	normal
343	9	46586	141027938	0.0012850026327	normal
343	10	113933	135434302	-0.00482299332108	normal
343	11	198509	70677676	-0.0120736018511	normal
343	11	70677676	134940415	-0.41074721351	loss
343	12	193817	51697291	0.00267444078201	normal
343	12	51697291	65728511	-0.425282560299	loss
343	12	65728511	77479455	0.110851792097	normal
343	12	77479455	133778795	0.308476471507	gain
343	13	19234746	50557814	0.0246825742112	normal
343	13	50557814	115103149	0.349566194601	gain
343	14	20305430	74832228	0.022897534162	normal
343	14	74832228	107287662	-0.410340088355	loss
343	15	20161371	102398059	-0.0152356564274	normal
343	16	97353	90149921	-0.0333465204905	normal
343	17	51088	43478139	-0.0214037664199	normal
343	17	43478139	81041076	0.327742855703	gain
343	18	69835	78015179	0.0204964109992	normal
343	19	266033	59087479	-0.182548367458	normal
343	20	63243	62912462	-0.0209766281234	normal
343	21	10971950	48084988	0.00832132645483	normal
343	22	17032697	28705289	-0.0544316102983	normal
343	22	28705289	51178089	-0.240088811105	normal
343	23	2700156	154929411	-0.248883075287	normal
344	1	752565	111739428	-0.573712739395	loss
344	1	111739428	249210706	0.0338080910339	normal
344	2	29442	15720891	0.043531474458	normal
344	2	15720891	17706238	0.590882567233	gain
344	2	17706238	29451826	0.322857317874	gain
344	2	29451826	243044146	0.048020236717	normal
344	3	63410	64401378	-0.574836700195	loss
344	3	64401378	75410217	0.0560134236999	normal
344	3	75410217	75589390	-0.756617966667	loss
344	3	75589390	197813975	0.0504537323026	normal
344	4	73507	190927131	0.0689765365619	normal
344	5	27564	180690936	0.0536952898356	normal
344	6	165390	69882871	0.028849308274	normal
344	6	69882871	86284576	0.367413992557	gain
344	6	86284576	170909001	0.0531940523385	normal
344	7	45653	159119485	0.0552678562275	normal
344	8	164983	146274707	0.052307056021	normal
344	9	46586	141027938	0.0358206623386	normal
344	10	113933	135434302	0.0318171145479	normal
344	11	198509	134940415	0.0385374459736	normal
344	12	193817	133778795	0.0331030570862	normal
344	13	19210425	115103149	0.0648959716181	normal
344	14	20213936	107287662	0.0346574378821	normal
344	15	20161371	102398059	0.0186398755739	normal
344	16	97353	90149921	0.0104092903312	normal
344	17	51088	33685760	0.00163404524525	normal
344	17	33685760	33765937	-0.592873752941	loss
344	17	33765937	38747009	-0.0185699794251	normal
344	17	38747009	45629927	0.278842439104	gain
344	17	45629927	81041076	0.495511244324	gain
344	18	69835	36275338	0.0458277504701	normal
344	18	36275338	36313757	-0.74770162	loss
344	18	36313757	78015179	0.0550439974795	normal
344	19	266033	43611497	-0.0213332807477	normal
344	19	43611497	59087479	0.286538195311	gain
344	20	63243	62912462	0.013349097884	normal
344	21	10971950	48084988	0.0452014402097	normal
344	22	16504398	51178089	-0.017714707462	normal
344	23	2700157	154929411	0.302981328865	gain
345	1	717485	95934584	-0.406272337582	loss
345	1	95934584	246851641	0.164903758416	gain
345	1	246851641	249217820	-0.436543420186	loss
345	2	18856	44392498	0.286139003311	gain
345	2	44392498	243044147	-0.0610315721356	normal
345	3	63411	197864463	-0.0627756082334	normal
345	4	17763	190977969	-0.0609094196385	normal
345	5	20747	180709915	-0.0485204760316	normal
345	6	89571	170919470	-0.0643641213078	normal
345	7	45653	159119486	-0.0504519184299	normal
345	8	146791	91418722	-0.0501137768782	normal
345	8	91418722	146293414	0.237456833556	gain
345	9	46587	141105225	-0.0531001039491	normal
345	10	109640	135522753	-0.0508107592444	normal
345	11	186217	134940416	-0.0544137589502	normal
345	12	150793	133778796	-0.0493881036965	normal
345	13	19037721	115105020	-0.0572815375102	normal
345	14	19000422	107287663	-0.0576763244797	normal
345	15	20048740	102503340	-0.0585445346234	normal
345	16	84780	8989841	-0.355124745305	loss
345	16	8989841	52604614	-0.0532826242502	normal
345	16	52604614	78276727	0.181242331078	gain
345	16	78276727	90291153	-0.0215567557542	normal
345	17	34569	47059558	-0.0363675937293	normal
345	17	47059558	81047708	0.280294145485	gain
345	18	12842	78015180	-0.0569079820102	normal
345	19	105021	59087479	-0.0184567608025	normal
345	20	63244	62955713	-0.0210064244794	normal
345	21	10727825	48094803	-0.0586286655926	normal
345	22	16114244	51215613	-0.0280658887577	normal
345	23	60813	155254880	-0.0400661731202	normal
346	1	752566	90032939	-0.518640913371	loss
346	1	90032939	249210706	0.00701475318373	normal
346	2	29442	15989885	0.509530552083	gain
346	2	15989885	17408082	1.54252218507	ampl
346	2	17408082	43851884	0.504661840893	gain
346	2	43851884	243044146	0.00708026138076	normal
346	3	63410	197813975	0.00464325314444	normal
346	4	73507	190891703	0.00713937749108	normal
346	5	38139	158019135	0.00548680011812	normal
346	5	158019135	180690936	-0.5131193465	loss
346	6	165390	170909001	0.00168357904	normal
346	7	45653	40808887	0.331112316736	gain
346	7	40808887	70162765	0.0127428385124	normal
346	7	70162765	70226070	-0.354115153333	loss
346	7	70226070	142070779	0.0107073054578	normal
346	7	142070779	142110030	-0.94577715	loss
346	7	142110030	159119485	0.0319381242948	normal
346	8	164983	146274707	0.0150405810711	normal
346	9	46586	141027938	0.00898191714729	normal
346	10	113933	135434302	-0.545915677839	loss
346	11	198509	134940415	0.0136955610097	normal
346	12	193817	133778795	0.00272201715352	normal
346	13	19234746	20358044	-0.0350247369174	normal
346	13	20358044	20541285	-0.612790213636	loss
346	13	20541285	115103149	0.0100682731167	normal
346	14	20305430	107287662	0.0113720966082	normal
346	15	20161371	102398059	0.0116106327814	normal
346	16	97353	73096246	0.0272317995243	normal
346	16	73096246	90149921	0.314015305141	gain
346	17	51088	33758460	0.0280635138807	normal
346	17	33758460	72536145	0.448693185087	gain
346	17	72536145	81041076	0.0944397536611	normal
346	18	69835	78015179	0.011123167369	normal
346	19	266033	59087479	0.0506305678223	normal
346	20	63243	62912462	0.0245323170294	normal
346	21	10971950	48084988	0.0207328554157	normal
346	22	17032697	51178089	0.0581326159959	normal
346	23	2700156	154929411	0.254046212876	gain
347	1	752566	249210706	-0.0539046249584	normal
347	2	29442	56187585	0.279615787736	gain
347	2	56187585	243044146	-0.0647749402609	normal
347	3	63410	197813975	-0.0681051268714	normal
347	4	73507	190891703	-0.0758372565358	normal
347	5	38139	180690936	-0.0689687040895	normal
347	6	165390	170909001	-0.0694793590757	normal
347	7	45653	109589773	0.276983145433	gain
347	7	109589773	110255698	-0.0439966320755	normal
347	7	110255698	154031897	0.280576719112	gain
347	7	154031897	159119485	-0.486808987718	loss
347	8	164983	146274707	-0.0551035913111	normal
347	9	46586	141027938	-0.0572545544275	normal
347	10	113933	135434302	-0.0525038793763	normal
347	11	198509	69606016	0.505449307786	gain
347	11	69606016	134940415	-0.623824659075	loss
347	12	193817	133778795	0.259394430065	gain
347	13	19234746	115103149	-0.0608824790876	normal
347	14	20305430	45177989	0.263261526933	gain
347	14	45177989	45221751	-0.982218563636	loss
347	14	45221751	107287662	0.269704527399	gain
347	15	20161371	90685939	-0.0581825103685	normal
347	15	90685939	102398059	-0.536582430392	loss
347	16	97353	90149921	-0.0429638430988	normal
347	17	51088	34472736	-0.0411645160899	normal
347	17	34472736	81041076	0.64752278212	gain
347	18	69835	78015179	-0.0696431372887	normal
347	19	266033	59087479	-0.05833482165	normal
347	20	63243	20315089	-0.535584556	loss
347	20	20315089	34446975	-0.044096524187	normal
347	20	34446975	62912462	0.260181360487	gain
347	21	10971950	48084988	-0.0668117872025	normal
347	22	17032697	22291698	-0.0350930740395	normal
347	22	22291698	22578945	0.350555483529	gain
347	22	22578945	51178089	-0.0318764992908	normal
347	23	2700156	30066888	-0.386610450077	loss
347	23	30066888	46960010	0.241515333053	gain
347	23	46960010	154929411	-0.407692902777	loss
348	1	752566	118116903	-0.497511621671	loss
348	1	118116903	249210706	0.0443302420345	normal
348	2	29442	9880585	0.0341075044384	normal
348	2	9880585	10232044	1.56094588485	ampl
348	2	10232044	10437465	-0.360557329825	loss
348	2	10437465	10605967	1.69458051132	ampl
348	2	10605967	10893649	-0.409870596104	loss
348	2	10893649	11043391	1.73000399434	ampl
348	2	11043391	11347915	-0.464440168132	loss
348	2	11347915	11622738	1.76992959706	ampl
348	2	11622738	11839148	-0.463678632609	loss
348	2	11839148	12474609	1.78914481359	ampl
348	2	12474609	12927198	-0.511580498095	loss
348	2	12927198	13328479	1.97201835733	ampl
348	2	13328479	13982682	-0.600913180734	loss
348	2	13982682	14435506	1.94957757308	ampl
348	2	14435506	14873349	-0.546508778571	loss
348	2	14873349	16879015	1.9696712105	ampl
348	2	16879015	17092643	-0.491619382222	loss
348	2	17092643	17706238	1.75134793895	ampl
348	2	17706238	18032216	-0.570751605085	loss
348	2	18032216	243044146	0.0294589073095	normal
348	3	63410	197813975	0.029006017416	normal
348	4	73507	190891703	0.01066036241	normal
348	5	38139	180690936	0.0274607789252	normal
348	6	165390	170909001	0.0224696228492	normal
348	7	45653	159119485	0.0350993766061	normal
348	8	164983	146274707	0.0359711409646	normal
348	9	46586	141027938	0.0340941292403	normal
348	10	113933	135434302	-0.495177519199	loss
348	11	198509	134940415	0.047460412663	normal
348	12	193817	133778795	0.0312225778919	normal
348	13	19234746	115103149	0.0254439609658	normal
348	14	20305430	107287662	0.0451132323495	normal
348	15	20161371	102398059	0.0527323443473	normal
348	16	97353	90149921	0.0833499859847	normal
348	17	51088	18912175	-0.451614492047	loss
348	17	18912175	43620300	0.111032462409	normal
348	17	43620300	81041076	0.41667305514	gain
348	18	69835	78015179	0.025594002997	normal
348	19	266033	59087479	0.116976204	normal
348	20	63243	62912462	0.0828767946672	normal
348	21	10971950	48084988	0.0402057191153	normal
348	22	17032697	51178089	0.124701284272	normal
348	23	2700156	154929411	-0.316485664739	loss
349	1	752565	2208318	0.359380241111	gain
349	1	2208318	144946584	-0.00407407041045	normal
349	1	144946584	247283587	0.279233055243	gain
349	1	247283587	249210706	0.0836451215278	normal
